Description,Accuracy,Base Rate,Selection Rate,Disparate Impact,Statistical Parity Difference,Between Group Coefficient of Variation,Between Group Generalized Entropy Index,Between Group Theil Index,Mean Difference,Smoothed Empirical Differential Fairness,Consistency,Average Absolute Odds Difference,Average Odds Difference,Average Predictive Value Difference,Between All Groups Coefficient of Variation,Between All Groups Generalized Entropy Index,Between All Groups Theil Index,Coefficient of Variation,Differential Fairness Bias Amplification,Equal Opportunity Difference,Equalized Odds Difference,Error Rate,Error Rate Difference,Error Rate Ratio,False Discovery Rate,False Discovery Rate Difference,False Discovery Rate Ratio,False Negative Rate,False Negative Rate Difference,False Negative Rate Ratio,False Omission Rate,False Omission Rate Difference,False Omission Rate Ratio,False Positive Rate,False Positive Rate Difference,False Positive Rate Ratio,Generalized Entropy Index,Generalized Equalized Odds Difference,Generalized False Negative Rate,Generalized False Positive Rate,Generalized True Negative Rate,Generalized True Positive Rate,Negative Predictive Value,Number of False Negatives,Number of False Positives,Number of Generalized False Negatives,Number of Generalized False Positives,Number of Generalized True Negatives,Number of Generalized True Positives,Number of Instances,Number of Negatives,Number of Positives,Number of Predicted Negatives,Number of Predicted Positives,Number of True Negatives,Number of True Positives,Positive Predictive Value,Power,Precision,Recall,Sensitivity,Specificity,Theil Index,True Negative Rate,True Positive Rate,True Positive Rate Difference
RNN DIR model-CM-GENDER Mitigation,0.5104410616705699,0.5089773614363778,0.5147345823575332,0.7672762705040076,-0.1341247910520028,0.13182453602141014,0.00868885414863003,0.008778054502229673,-0.1341247910520028,0.2732909496912195,0.952732240437159,0.1394811464055736,-0.1394811464055736,0.1370639996282792,0.13182453602141014,0.00868885414863003,0.008778054502229673,0.6956561523814812,0.0016886859383071773,-0.1329967354474706,0.1459655573636766,0.4895589383294301,-0.004661923329217332,0.9905187599667807,0.48113744075829384,-0.14304858009536747,0.7338979820474061,0.47526840490797545,0.1329967354474706,1.3278738964156394,0.4984918560225216,0.13107941916119092,1.305331821617536,0.5043720190779014,-0.1459655573636766,0.7401183990327551,0.24196874117310327,0.1459655573636766,0.47526840490797545,0.5043720190779014,0.4956279809220986,0.5247315950920245,0.5015081439774783,2479.0,2538.0,2479.0,2538.0,2494.0,2737.0,10248.0,5032.0,5216.0,4973.0,5275.0,2494.0,2737.0,0.5188625592417062,2737.0,0.5188625592417062,0.5247315950920245,0.5247315950920245,0.4956279809220986,0.3356209930631385,0.4956279809220986,0.5247315950920245,-0.1329967354474706
RNN Reweighed model-CM-GENDER Mitigation,0.5162958626073381,0.5070257611241218,0.5149297423887588,0.8021041856232939,-0.11208384869099158,0.1274849089657983,0.00812620100700894,0.008206334111198641,-0.11208384869099158,0.3015219782611962,0.9535128805620614,0.11956049312171554,-0.11956049312171554,0.15119322885928338,0.1274849089657983,0.00812620100700894,0.008206334111198641,0.6899898352683902,-0.07166044941121297,-0.11270729734231122,0.12641368890111987,0.48370413739266194,-0.006422644815501921,0.9868023933072118,0.47735455751373884,-0.15736731354449512,0.7091622339436642,0.4692070823710547,0.11270729734231122,1.2752810866018411,0.4904445785556226,0.14501914417407163,1.3489749975920602,0.49861441013460017,-0.12641368890111987,0.7690476219252054,0.23804298638685015,0.12641368890111987,0.4692070823710547,0.49861441013460017,0.5013855898653998,0.5307929176289453,0.5095554214443774,2438.0,2519.0,2438.0,2519.0,2533.0,2758.0,10248.0,5052.0,5196.0,4971.0,5277.0,2533.0,2758.0,0.5226454424862611,2758.0,0.5226454424862611,0.5307929176289453,0.5307929176289453,0.5013855898653998,0.33021165887180565,0.5013855898653998,0.5307929176289453,-0.11270729734231122
RNN Reweighed model-CM-GENDER Mitigation,0.5162958626073381,0.5070257611241218,0.5149297423887588,0.8021041856232939,-0.11208384869099158,0.1274849089657983,0.00812620100700894,0.008206334111198641,-0.11208384869099158,0.3015219782611962,0.9535128805620614,0.11956049312171554,-0.11956049312171554,0.15119322885928338,0.1274849089657983,0.00812620100700894,0.008206334111198641,0.6899898352683902,-0.07166044941121297,-0.11270729734231122,0.12641368890111987,0.48370413739266194,-0.006422644815501921,0.9868023933072118,0.47735455751373884,-0.15736731354449512,0.7091622339436642,0.4692070823710547,0.11270729734231122,1.2752810866018411,0.4904445785556226,0.14501914417407163,1.3489749975920602,0.49861441013460017,-0.12641368890111987,0.7690476219252054,0.23804298638685015,0.12641368890111987,0.4692070823710547,0.49861441013460017,0.5013855898653998,0.5307929176289453,0.5095554214443774,2438.0,2519.0,2438.0,2519.0,2533.0,2758.0,10248.0,5052.0,5196.0,4971.0,5277.0,2533.0,2758.0,0.5226454424862611,2758.0,0.5226454424862611,0.5307929176289453,0.5307929176289453,0.5013855898653998,0.33021165887180565,0.5013855898653998,0.5307929176289453,-0.11270729734231122
RNN DIR model-CM-AGE Mitigation,0.5136612021857924,0.5030249804839969,0.5221506635441062,1.1094127349909035,0.05597064560800913,0.02050526115716829,0.0002102328675618373,0.00020800411973519593,0.05597064560800913,0.005289841988147859,0.9502341920374713,0.10905219404980926,0.05488401516441532,-0.011553428804851912,0.02050526115716829,0.0002102328675618373,0.00020800411973519593,0.6840350047759566,0.11633644719951597,0.16393620921422458,0.16393620921422458,0.48633879781420764,-0.10967890841767225,0.7837141298044099,0.48402167819099234,-0.09938430304001711,0.8029928694402646,0.4644034917555771,-0.16393620921422464,0.6691959045580532,0.48887073718603224,-0.12249116064972093,0.7597539246415816,0.5085411348910269,-0.054168178885393936,0.8955797185945275,0.23395194387942148,0.16393620921422458,0.4644034917555771,0.5085411348910269,0.4914588651089731,0.5355965082444228,0.5111292628139678,2394.0,2590.0,2394.0,2590.0,2503.0,2761.0,10248.0,5093.0,5155.0,4897.0,5351.0,2503.0,2761.0,0.5159783218090077,2761.0,0.5159783218090077,0.5355965082444228,0.5355965082444228,0.4914588651089731,0.3248410488878186,0.4914588651089731,0.5355965082444228,0.16393620921422458
RNN DIR model-CM-AGE Mitigation,0.5136612021857924,0.5030249804839969,0.5221506635441062,1.1094127349909035,0.05597064560800913,0.02050526115716829,0.0002102328675618373,0.00020800411973519593,0.05597064560800913,0.005289841988147859,0.9502341920374713,0.10905219404980926,0.05488401516441532,-0.011553428804851912,0.02050526115716829,0.0002102328675618373,0.00020800411973519593,0.6840350047759566,0.11633644719951597,0.16393620921422458,0.16393620921422458,0.48633879781420764,-0.10967890841767225,0.7837141298044099,0.48402167819099234,-0.09938430304001711,0.8029928694402646,0.4644034917555771,-0.16393620921422464,0.6691959045580532,0.48887073718603224,-0.12249116064972093,0.7597539246415816,0.5085411348910269,-0.054168178885393936,0.8955797185945275,0.23395194387942148,0.16393620921422458,0.4644034917555771,0.5085411348910269,0.4914588651089731,0.5355965082444228,0.5111292628139678,2394.0,2590.0,2394.0,2590.0,2503.0,2761.0,10248.0,5093.0,5155.0,4897.0,5351.0,2503.0,2761.0,0.5159783218090077,2761.0,0.5159783218090077,0.5355965082444228,0.5355965082444228,0.4914588651089731,0.3248410488878186,0.4914588651089731,0.5355965082444228,0.16393620921422458
RNN Reweighed model-CM-AGE Mitigation,0.5170765027322405,0.5078064012490242,0.5159055425448869,1.1365214618440564,0.06862390772499916,0.020597105916638797,0.0002121203860706185,0.00020990480710109802,0.06862390772499916,0.032842686117459774,0.9506635441061675,0.10200175939010853,0.06449681476985536,0.0016373104499605162,0.020597105916638797,0.0002121203860706185,0.00020990480710109802,0.6892970603350257,0.11555300172790361,0.16649857415996389,0.16649857415996389,0.4829234972677595,-0.10476168934457997,0.7917858277145695,0.4758842443729904,-0.10551601840162983,0.7883059418457649,0.4675249807840123,-0.16649857415996389,0.6673216617789903,0.49042531747631524,-0.1022413975017088,0.7986984835210492,0.49881046788263284,-0.03750494462025317,0.9258589511754068,0.237565218693254,0.16649857415996389,0.4675249807840123,0.49881046788263284,0.5011895321173672,0.5324750192159877,0.5095746825236848,2433.0,2516.0,2433.0,2516.0,2528.0,2771.0,10248.0,5044.0,5204.0,4961.0,5287.0,2528.0,2771.0,0.5241157556270096,2771.0,0.5241157556270096,0.5324750192159877,0.5324750192159877,0.5011895321173672,0.32955003406926436,0.5011895321173672,0.5324750192159877,0.16649857415996389
RNN Reweighed model-CM-AGE Mitigation,0.5170765027322405,0.5078064012490242,0.5159055425448869,1.1365214618440564,0.06862390772499916,0.020597105916638797,0.0002121203860706185,0.00020990480710109802,0.06862390772499916,0.032842686117459774,0.9506635441061675,0.10200175939010853,0.06449681476985536,0.0016373104499605162,0.020597105916638797,0.0002121203860706185,0.00020990480710109802,0.6892970603350257,0.11555300172790361,0.16649857415996389,0.16649857415996389,0.4829234972677595,-0.10476168934457997,0.7917858277145695,0.4758842443729904,-0.10551601840162983,0.7883059418457649,0.4675249807840123,-0.16649857415996389,0.6673216617789903,0.49042531747631524,-0.1022413975017088,0.7986984835210492,0.49881046788263284,-0.03750494462025317,0.9258589511754068,0.237565218693254,0.16649857415996389,0.4675249807840123,0.49881046788263284,0.5011895321173672,0.5324750192159877,0.5095746825236848,2433.0,2516.0,2433.0,2516.0,2528.0,2771.0,10248.0,5044.0,5204.0,4961.0,5287.0,2528.0,2771.0,0.5241157556270096,2771.0,0.5241157556270096,0.5324750192159877,0.5324750192159877,0.5011895321173672,0.32955003406926436,0.5011895321173672,0.5324750192159877,0.16649857415996389
RNN DIR model-CM-AGE&GENDER Mitigation,0.517271662763466,0.501951600312256,0.5147345823575332,1.0158794962033166,0.009186936000888823,0.8959068640989802,0.40132455456983435,0.587728456754868,0.009186936000888823,0.7285639423396209,0.9538251366120223,0.038853333704047754,0.0294886589860347,0.17476467935234963,0.1344478684226588,0.009038114661698286,0.009145458627260494,0.6859010762702425,-0.3758931910323333,-0.009364674718013055,0.06834199269008245,0.48272833723653397,0.00575551705833699,1.0107197080303159,0.4813270142180095,-0.138988459732502,0.7546084561631792,0.4681181959564541,0.009364674718013,1.020592679585046,0.4842147597023929,0.2105408989721972,1.4241049493142515,0.49745297805642635,0.06834199269008245,1.1126054051134562,0.23523014321433852,0.06834199269008245,0.4681181959564541,0.49745297805642635,0.5025470219435737,0.5318818040435459,0.5157852402976071,2408.0,2539.0,2408.0,2539.0,2565.0,2736.0,10248.0,5104.0,5144.0,4973.0,5275.0,2565.0,2736.0,0.5186729857819905,2736.0,0.5186729857819905,0.5318818040435459,0.5318818040435459,0.5025470219435737,0.3264252473839377,0.5025470219435737,0.5318818040435459,-0.009364674718013055
RNN DIR model-CM-AGE&GENDER Mitigation,0.517271662763466,0.501951600312256,0.5147345823575332,1.0158794962033166,0.009186936000888823,0.8959068640989802,0.40132455456983435,0.587728456754868,0.009186936000888823,0.7285639423396209,0.9538251366120223,0.038853333704047754,0.0294886589860347,0.17476467935234963,0.1344478684226588,0.009038114661698286,0.009145458627260494,0.6859010762702425,-0.3758931910323333,-0.009364674718013055,0.06834199269008245,0.48272833723653397,0.00575551705833699,1.0107197080303159,0.4813270142180095,-0.138988459732502,0.7546084561631792,0.4681181959564541,0.009364674718013,1.020592679585046,0.4842147597023929,0.2105408989721972,1.4241049493142515,0.49745297805642635,0.06834199269008245,1.1126054051134562,0.23523014321433852,0.06834199269008245,0.4681181959564541,0.49745297805642635,0.5025470219435737,0.5318818040435459,0.5157852402976071,2408.0,2539.0,2408.0,2539.0,2565.0,2736.0,10248.0,5104.0,5144.0,4973.0,5275.0,2565.0,2736.0,0.5186729857819905,2736.0,0.5186729857819905,0.5318818040435459,0.5318818040435459,0.5025470219435737,0.3264252473839377,0.5025470219435737,0.5318818040435459,-0.009364674718013055
RNN Reweighed model-CM-AGE&GENDER Mitigation,0.5144418423106948,0.5127829820452772,0.5196135831381733,1.0843339148601054,0.048466316960637634,0.8831611015509555,0.38998676564634854,0.5757841740515827,0.048466316960637634,0.7415571039806415,0.951131928181109,0.06781942542893205,0.06781942542893205,0.1699552034042246,0.13385644861172588,0.008958774417471805,0.009049127386277799,0.6920593715978872,-0.298190705012117,0.04644170876770781,0.08919714209015628,0.4855581576893052,-0.020599510642042573,0.9622315398534024,0.47380281690140846,-0.15040188860768933,0.7316319320065848,0.46679352997145573,-0.04644170876770787,0.9010280522242244,0.4982734105220394,0.18950851820075987,1.360882249970825,0.5053074304025635,0.08919714209015628,1.145130320109531,0.23947308690823127,0.08919714209015628,0.46679352997145573,0.5053074304025635,0.4946925695974364,0.5332064700285443,0.5017265894779606,2453.0,2523.0,2453.0,2523.0,2470.0,2802.0,10248.0,4993.0,5255.0,4923.0,5325.0,2470.0,2802.0,0.5261971830985915,2802.0,0.5261971830985915,0.5332064700285443,0.5332064700285443,0.4946925695974364,0.3321750479306766,0.4946925695974364,0.5332064700285443,0.04644170876770781
RNN Reweighed model-CM-AGE&GENDER Mitigation,0.5144418423106948,0.5127829820452772,0.5196135831381733,1.0843339148601054,0.048466316960637634,0.8831611015509555,0.38998676564634854,0.5757841740515827,0.048466316960637634,0.7415571039806415,0.951131928181109,0.06781942542893205,0.06781942542893205,0.1699552034042246,0.13385644861172588,0.008958774417471805,0.009049127386277799,0.6920593715978872,-0.298190705012117,0.04644170876770781,0.08919714209015628,0.4855581576893052,-0.020599510642042573,0.9622315398534024,0.47380281690140846,-0.15040188860768933,0.7316319320065848,0.46679352997145573,-0.04644170876770787,0.9010280522242244,0.4982734105220394,0.18950851820075987,1.360882249970825,0.5053074304025635,0.08919714209015628,1.145130320109531,0.23947308690823127,0.08919714209015628,0.46679352997145573,0.5053074304025635,0.4946925695974364,0.5332064700285443,0.5017265894779606,2453.0,2523.0,2453.0,2523.0,2470.0,2802.0,10248.0,4993.0,5255.0,4923.0,5325.0,2470.0,2802.0,0.5261971830985915,2802.0,0.5261971830985915,0.5332064700285443,0.5332064700285443,0.4946925695974364,0.3321750479306766,0.4946925695974364,0.5332064700285443,0.04644170876770781
CNN model-CM-GENDER Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,0.756532593218172,-0.14811889897908598,0.14005332366246107,0.009807466734451039,0.009912038599542424,-0.14811889897908598,0.2934255907734742,0.9519516003122567,0.14781716058956398,-0.14781716058956398,0.1360311845724703,0.14005332366246107,0.009807466734451039,0.009912038599542424,0.693980861606315,0.02729703901489111,-0.07473309071687317,0.2209012304622548,0.5187353629976581,-0.07877107172605202,0.8580937728421956,0.5140946873870618,-0.20989290233189095,0.6482224297912341,0.47887596899224805,0.07473309071687312,1.170194038670313,0.5241832838353839,0.062169466813049634,1.1267436016820758,0.5591588050314465,-0.2209012304622548,0.6576747781553476,0.24080471813792165,0.2209012304622548,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,-0.07473309071687317
CNN model-CM-GENDER Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,0.756532593218172,-0.14811889897908598,0.14005332366246107,0.009807466734451039,0.009912038599542424,-0.14811889897908598,0.2934255907734742,0.9519516003122567,0.14781716058956398,-0.14781716058956398,0.1360311845724703,0.14005332366246107,0.009807466734451039,0.009912038599542424,0.693980861606315,0.02729703901489111,-0.07473309071687317,0.2209012304622548,0.5187353629976581,-0.07877107172605202,0.8580937728421956,0.5140946873870618,-0.20989290233189095,0.6482224297912341,0.47887596899224805,0.07473309071687312,1.170194038670313,0.5241832838353839,0.062169466813049634,1.1267436016820758,0.5591588050314465,-0.2209012304622548,0.6576747781553476,0.24080471813792165,0.2209012304622548,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,-0.07473309071687317
CNN DIR model-CM-GENDER Mitigation,0.47540983606557374,0.5031225604996097,0.5327868852459017,0.7746650454662904,-0.13378758142834762,0.13748125036422865,0.00945054710085586,0.0095598137384198,-0.13378758142834762,0.30932542397929563,0.9527712724434041,0.1302467026853167,-0.1302467026853167,0.14507312361784322,0.13748125036422865,0.00945054710085586,0.0095598137384198,0.7028292816823432,-0.024726308634310468,-0.10023381790590657,0.16025958746472685,0.5245901639344263,-0.03493195492532086,0.9353712505028878,0.5201465201465202,-0.17559371129891405,0.7019764520833492,0.4918541505042669,0.10023381790590657,1.228446436486676,0.529657477025898,0.11455253593677245,1.2440701118126534,0.5577376276512176,-0.16025958746472685,0.7409738737442555,0.2469844995950592,0.16025958746472685,0.4918541505042669,0.5577376276512176,0.4422623723487824,0.5081458494957332,0.4703425229741019,2536.0,2840.0,2536.0,2840.0,2252.0,2620.0,10248.0,5092.0,5156.0,4788.0,5460.0,2252.0,2620.0,0.47985347985347987,2620.0,0.47985347985347987,0.5081458494957332,0.5081458494957332,0.4422623723487824,0.34387897495467445,0.4422623723487824,0.5081458494957332,-0.10023381790590657
CNN DIR model-CM-GENDER Mitigation,0.47540983606557374,0.5031225604996097,0.5327868852459017,0.7746650454662904,-0.13378758142834762,0.13748125036422865,0.00945054710085586,0.0095598137384198,-0.13378758142834762,0.30932542397929563,0.9527712724434041,0.1302467026853167,-0.1302467026853167,0.14507312361784322,0.13748125036422865,0.00945054710085586,0.0095598137384198,0.7028292816823432,-0.024726308634310468,-0.10023381790590657,0.16025958746472685,0.5245901639344263,-0.03493195492532086,0.9353712505028878,0.5201465201465202,-0.17559371129891405,0.7019764520833492,0.4918541505042669,0.10023381790590657,1.228446436486676,0.529657477025898,0.11455253593677245,1.2440701118126534,0.5577376276512176,-0.16025958746472685,0.7409738737442555,0.2469844995950592,0.16025958746472685,0.4918541505042669,0.5577376276512176,0.4422623723487824,0.5081458494957332,0.4703425229741019,2536.0,2840.0,2536.0,2840.0,2252.0,2620.0,10248.0,5092.0,5156.0,4788.0,5460.0,2252.0,2620.0,0.47985347985347987,2620.0,0.47985347985347987,0.5081458494957332,0.5081458494957332,0.4422623723487824,0.34387897495467445,0.4422623723487824,0.5081458494957332,-0.10023381790590657
CNN Reweighed model-CM-GENDER Mitigation,0.4884855581576893,0.5073185011709602,0.525663544106167,0.7731312101910828,-0.13313896115546786,0.13236166728785806,0.008759805483610817,0.008849585610731058,-0.13313896115546786,0.28373401170052015,0.9541764246682285,0.13313615892883318,-0.13313615892883318,0.13591167328169063,0.13236166728785806,0.008759805483610817,0.008849585610731058,0.702087242440149,-0.0044499733683447396,-0.11241863240100086,0.1538536854566655,0.5115144418423108,-0.022485985650962825,0.9569109382231723,0.5039910896602933,-0.15670134264425323,0.7232177371772701,0.4860550105789575,0.11241863240100086,1.2633807959109162,0.5198518823287389,0.11512200391912791,1.2508563285399663,0.5377302436125966,-0.1538536854566655,0.7426295413936868,0.24646324799860625,0.1538536854566655,0.4860550105789575,0.5377302436125966,0.4622697563874034,0.5139449894210425,0.48014811767126103,2527.0,2715.0,2527.0,2715.0,2334.0,2672.0,10248.0,5049.0,5199.0,4861.0,5387.0,2334.0,2672.0,0.4960089103397067,2672.0,0.4960089103397067,0.5139449894210425,0.5139449894210425,0.4622697563874034,0.3424755850585966,0.4622697563874034,0.5139449894210425,-0.11241863240100086
CNN Reweighed model-CM-GENDER Mitigation,0.4884855581576893,0.5073185011709602,0.525663544106167,0.7731312101910828,-0.13313896115546786,0.13236166728785806,0.008759805483610817,0.008849585610731058,-0.13313896115546786,0.28373401170052015,0.9541764246682285,0.13313615892883318,-0.13313615892883318,0.13591167328169063,0.13236166728785806,0.008759805483610817,0.008849585610731058,0.702087242440149,-0.0044499733683447396,-0.11241863240100086,0.1538536854566655,0.5115144418423108,-0.022485985650962825,0.9569109382231723,0.5039910896602933,-0.15670134264425323,0.7232177371772701,0.4860550105789575,0.11241863240100086,1.2633807959109162,0.5198518823287389,0.11512200391912791,1.2508563285399663,0.5377302436125966,-0.1538536854566655,0.7426295413936868,0.24646324799860625,0.1538536854566655,0.4860550105789575,0.5377302436125966,0.4622697563874034,0.5139449894210425,0.48014811767126103,2527.0,2715.0,2527.0,2715.0,2334.0,2672.0,10248.0,5049.0,5199.0,4861.0,5387.0,2334.0,2672.0,0.4960089103397067,2672.0,0.4960089103397067,0.5139449894210425,0.5139449894210425,0.4622697563874034,0.3424755850585966,0.4622697563874034,0.5139449894210425,-0.11241863240100086
CNN model-CM-AGE Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.1887986418466798,0.09840662446470694,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.09840662446470694,0.025122602386427495,0.9519516003122567,0.1002018353167953,0.0987903031159553,-0.030005156606254663,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.693980861606315,0.20481275876964689,0.1989921384327506,0.1989921384327506,0.5187353629976581,-0.09834447571611638,0.8170355861256368,0.5140946873870618,-0.07403941458467922,0.8603846641208623,0.47887596899224805,-0.1989921384327506,0.6144240089028228,0.5241832838353839,-0.13404972779718854,0.7541905684273263,0.5591588050314465,-0.0014115322008400044,0.9974768553984112,0.24080471813792165,0.1989921384327506,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.1989921384327506
CNN model-CM-AGE Mitigation,0.4812646370023419,0.5035128805620609,0.540007806401249,1.1887986418466798,0.09840662446470694,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.09840662446470694,0.025122602386427495,0.9519516003122567,0.1002018353167953,0.0987903031159553,-0.030005156606254663,0.0420709814366949,0.0008849837395233637,0.0008663218154557563,0.693980861606315,0.20481275876964689,0.1989921384327506,0.1989921384327506,0.5187353629976581,-0.09834447571611638,0.8170355861256368,0.5140946873870618,-0.07403941458467922,0.8603846641208623,0.47887596899224805,-0.1989921384327506,0.6144240089028228,0.5241832838353839,-0.13404972779718854,0.7541905684273263,0.5591588050314465,-0.0014115322008400044,0.9974768553984112,0.24080471813792165,0.1989921384327506,0.47887596899224805,0.5591588050314465,0.44084119496855345,0.521124031007752,0.475816716164616,2471.0,2845.0,2471.0,2845.0,2243.0,2689.0,10248.0,5088.0,5160.0,4714.0,5534.0,2243.0,2689.0,0.4859053126129382,2689.0,0.4859053126129382,0.521124031007752,0.521124031007752,0.44084119496855345,0.33546078367745746,0.44084119496855345,0.521124031007752,0.1989921384327506
CNN DIR model-CM-AGE Mitigation,0.4840944574551132,0.5095628415300546,0.538544106167057,1.1326610812889846,0.06970327999929704,0.02986288522570018,0.0004458959570016711,0.00043904243637210593,0.06970327999929704,0.01805827651810432,0.9535714285714291,0.07817096470004103,0.06878315522307765,-0.019771043344856465,0.02986288522570018,0.0004458959570016711,0.00043904243637210593,0.6974672462086335,0.14067536064167707,0.1469541199231187,0.1469541199231187,0.5159055425448869,-0.07802652288218781,0.8529445754741911,0.5058887479615872,-0.06022868494201172,0.8838218967866137,0.47778628877824586,-0.1469541199231187,0.709033579128015,0.5275956861915838,-0.0997707716317246,0.8166224364981152,0.5555113410266613,-0.009387809476963382,0.9831549720506032,0.24323027976692732,0.1469541199231187,0.47778628877824586,0.5555113410266613,0.4444886589733386,0.5222137112217541,0.47240431380841613,2495.0,2792.0,2495.0,2792.0,2234.0,2727.0,10248.0,5026.0,5222.0,4729.0,5519.0,2234.0,2727.0,0.4941112520384128,2727.0,0.4941112520384128,0.5222137112217541,0.5222137112217541,0.4444886589733386,0.3384799546700239,0.4444886589733386,0.5222137112217541,0.1469541199231187
CNN DIR model-CM-AGE Mitigation,0.4840944574551132,0.5095628415300546,0.538544106167057,1.1326610812889846,0.06970327999929704,0.02986288522570018,0.0004458959570016711,0.00043904243637210593,0.06970327999929704,0.01805827651810432,0.9535714285714291,0.07817096470004103,0.06878315522307765,-0.019771043344856465,0.02986288522570018,0.0004458959570016711,0.00043904243637210593,0.6974672462086335,0.14067536064167707,0.1469541199231187,0.1469541199231187,0.5159055425448869,-0.07802652288218781,0.8529445754741911,0.5058887479615872,-0.06022868494201172,0.8838218967866137,0.47778628877824586,-0.1469541199231187,0.709033579128015,0.5275956861915838,-0.0997707716317246,0.8166224364981152,0.5555113410266613,-0.009387809476963382,0.9831549720506032,0.24323027976692732,0.1469541199231187,0.47778628877824586,0.5555113410266613,0.4444886589733386,0.5222137112217541,0.47240431380841613,2495.0,2792.0,2495.0,2792.0,2234.0,2727.0,10248.0,5026.0,5222.0,4729.0,5519.0,2234.0,2727.0,0.4941112520384128,2727.0,0.4941112520384128,0.5222137112217541,0.5222137112217541,0.4444886589733386,0.3384799546700239,0.4444886589733386,0.5222137112217541,0.1469541199231187
